Country,Year,Status,Lifeexpectancy,AdultMortality,infantdeaths,Alcohol,percentageexpenditure,BMI,Schooling,GDP,under-fivedeaths
Gambia,2003,Developing,57,297,3,2.47,0,19.7,7.3,,6
Gambia,2002,Developing,56.6,298,3,2.08,0,19.1,7,,6
Gambia,2001,Developing,56.3,3,3,2.25,0,18.5,6.8,,6
Gambia,2000,Developing,55.9,33,3,2.18,0,18,6.5,,6
Georgia,2015,Developing,74.4,129,1,,0,56.2,13.9,3764.64912,1
Georgia,2014,Developing,74.5,125,1,6.13,221.482875,55.3,13.5,4429.6575,1
Georgia,2013,Developing,74.5,128,1,5.91,180.3787034,54.4,13.5,4274.376857,1
Georgia,2012,Developing,74.2,13,1,7.71,158.2576025,53.6,13.4,4142.869175,1
Georgia,2011,Developing,73.9,127,1,8.14,198.94876,52.8,13.3,3725.63221,1
Georgia,2010,Developing,73.8,132,1,7.24,194.1732658,52,13.3,2964.47734,1
Georgia,2009,Developing,73.2,133,1,6.66,18.5314303,51.3,12.8,276.588512,1
Georgia,2008,Developing,73.9,128,1,7.17,151.762567,5.5,13.1,3174.9491,1
Georgia,2007,Developing,74.4,12,1,8.65,106.164686,49.9,12.5,2492.12878,1
Georgia,2006,Developing,73.9,126,1,6.18,110.1138286,49.2,12.6,1872.68416,1
Georgia,2005,Developing,73.9,128,1,4.7,9.444875415,48.6,12.2,153.57521,1
Georgia,2004,Developing,72.3,134,1,3.74,7.132564768,48.1,12,127.367228,1
Georgia,2003,Developing,72.7,132,1,3.36,70.54185252,47.5,11.8,928.18227,2
Georgia,2002,Developing,71.7,142,2,2.72,60.55818291,47,11.8,779.3845935,2
Georgia,2001,Developing,73,121,2,2.76,57.10318825,46.5,11.7,733.974142,2
Georgia,2000,Developing,71.8,129,2,3.28,47.81704183,46,11.4,691.997711,2
Germany,2015,Developed,81,68,2,,0,62.3,17.1,41176.88158,3
Germany,2014,Developed,89,69,2,11.03,941.7562909,61.9,17,4792.65288,3
Germany,2013,Developed,86,71,2,10.94,895.8779503,61.4,16.9,4653.91143,3
Germany,2012,Developed,86,71,2,11.18,839.91332,6.9,16.9,4465.24891,3
Germany,2011,Developed,85,74,2,11.2,869.790735,6.4,16.8,4681.32796,3
Germany,2010,Developed,81,76,2,11.2,7584.078579,59.9,16.7,41785.55691,3
Germany,2009,Developed,80,79,2,11.22,7641.270645,59.5,16.7,41732.7725,3
Germany,2008,Developed,79.9,8,2,11.36,8285.264655,59,16.6,45699.19832,3
Germany,2007,Developed,79.8,82,3,11.5,7777.556353,58.5,16.6,41814.8191,3
Germany,2006,Developed,79.6,84,3,11.76,6407.535954,58,16.5,36447.87232,3
Germany,2005,Developed,79.2,85,3,11.67,6012.92584,57.6,16.4,34696.6292,3
Germany,2004,Developed,79.1,86,3,11.83,5842.374765,57.1,16.4,34165.9343,3
Germany,2003,Developed,78.5,9,3,11.92,582.6157028,56.6,16.3,3359.95215,4
Germany,2002,Developed,78.4,91,3,12.25,437.1059663,56.1,16.3,2525.16445,4
Germany,2001,Developed,78.3,92,3,12.46,4057.637383,55.6,16.2,23687.31689,4
Germany,2000,Developed,78,95,3,12.91,4238.540035,55.1,16.2,23718.7467,4
Ghana,2015,Developing,62.4,249,37,,0,28.6,11.4,1361.11395,52
Ghana,2014,Developing,62.1,253,37,0.01,97.67794571,28,11.7,1432.227943,54
Ghana,2013,Developing,61.9,254,38,0.01,28.66897829,27.3,11.5,1814.492297,55
Ghana,2012,Developing,61.6,257,39,0.01,151.899429,26.7,11.2,1629.8222,56
Ghana,2011,Developing,61.2,263,40,1.64,225.2219474,26.1,10.9,1574.978653,58
Ghana,2010,Developing,69,267,40,1.69,195.9824626,25.5,10.5,1312.67557,59
Ghana,2009,Developing,66,271,41,1.76,30.72290501,24.9,10.4,186.76538,60
Ghana,2008,Developing,63,275,41,1.78,161.0106435,24.2,9.8,1224.41554,61
Ghana,2007,Developing,59.9,28,41,1.25,3.181373629,23.6,9.1,19.686718,61
Ghana,2006,Developing,59.4,288,41,1.7,129.0263364,23,8.7,922.9351677,62
Ghana,2005,Developing,58.9,296,41,1.5,78.71123825,22.4,8.1,498.172394,62
Ghana,2004,Developing,58.3,34,41,1.46,53.23775977,21.8,7.7,423.1936389,62
Ghana,2003,Developing,57.9,38,41,1.53,31.09435342,21.2,7.9,373.2815537,63
Ghana,2002,Developing,57.6,31,42,1.6,3.336437969,2.7,7.6,39.484473,63
Ghana,2001,Developing,57.4,39,42,1.49,25.55981288,2.1,8,273.6596668,64
Ghana,2000,Developing,57.2,38,43,1.6,20.65432873,19.5,7.7,263.1124679,65
Greece,2015,Developing,81,72,0,,0,66.5,17.2,187.78991,0
Greece,2014,Developing,88,73,0,7.53,2163.043414,66,17.2,21673.7817,0
Greece,2013,Developing,86,74,0,7.46,2183.106986,65.4,17.1,21874.8195,0
Greece,2012,Developing,84,76,0,8.2,2528.992935,64.9,16.8,22242.68193,0
Greece,2011,Developing,85,76,0,8.02,3192.887363,64.3,16.7,25916.29353,0
Greece,2010,Developing,83,76,0,9,3189.754439,63.7,16.4,26917.75898,0
Greece,2009,Developing,80,78,0,9.08,372.6854142,63.1,16.2,2971.973,0
Greece,2008,Developing,79.9,77,0,9.51,3682.88717,62.4,15.9,31997.2821,0
Greece,2007,Developing,79.4,8,0,9.67,3632.243121,61.8,16.4,28827.32636,0
Greece,2006,Developing,79.7,77,0,9.42,318.5806628,61.2,16.3,2481.15781,1
Greece,2005,Developing,79.3,81,0,9.95,2785.139364,6.5,15.6,22551.73574,1
Greece,2004,Developing,79.2,81,0,9.56,287.6124519,59.9,15.3,21955.149,1
Greece,2003,Developing,79.1,81,0,9.46,2124.921517,59.2,15.2,18477.57841,1
Greece,2002,Developing,79,81,1,8.09,160.8897265,58.6,14.6,1411.31339,1
Greece,2001,Developing,78.7,83,1,8.62,1403.022211,58,14.2,12538.17883,1
Greece,2000,Developing,78.2,84,1,8.48,122.1823517,57.4,13.9,1242.95373,1
Grenada,2015,Developing,73.6,142,0,,0,48.4,15.8,9212.192824,0
Grenada,2014,Developing,73.5,143,0,8.42,789.2764615,47.4,15.8,8569.776998,0
Grenada,2013,Developing,73.3,144,0,8.25,780.4459281,46.5,15.8,7955.615985,0
Grenada,2012,Developing,73.1,146,0,8.07,865.9999782,45.6,15.8,7583.1872,0
Grenada,2011,Developing,72.9,15,0,7.84,11.56715633,44.7,15.8,741.48438,0
Grenada,2010,Developing,72.6,154,0,7.91,145.8401998,43.9,15.8,7365.666659,0
Grenada,2009,Developing,72.4,158,0,8.42,146.4384488,43.1,15.6,7395.88125,0
Grenada,2008,Developing,72.1,162,0,8.92,754.9597129,42.4,15.4,7946.944346,0
Grenada,2007,Developing,71.9,164,0,9.06,95.19375921,41.8,15.3,7322.596862,0
Grenada,2006,Developing,71.7,167,0,9.06,662.2663687,41.1,15.1,6764.722867,0
Grenada,2005,Developing,71.5,169,0,8.8,119.5548694,4.5,14.9,6754.512393,0
Grenada,2004,Developing,73,187,0,8.43,100.965873,39.9,14.8,5836.17763,0
Grenada,2003,Developing,71.1,173,0,9.75,77.9454329,39.4,14.6,5773.73577,0
Grenada,2002,Developing,79,176,0,10.71,513.3465408,38.8,14.4,5292.232379,0
Grenada,2001,Developing,77,178,0,9.61,81.11355954,38.2,14.3,519.958715,0
Grenada,2000,Developing,74,182,0,9.4,676.5453878,37.7,14.1,5117.589923,0
Guatemala,2015,Developing,71.9,186,10,,0,5.6,10.7,3923.573344,12
Guatemala,2014,Developing,71.7,187,10,1.88,657.5282797,49.9,10.7,3687.763767,13
Guatemala,2013,Developing,71.4,189,11,1.93,582.1469583,49.3,10.7,3452.828934,13
Guatemala,2012,Developing,71.3,189,11,2.02,484.7187892,48.6,10.6,3299.65139,13
Guatemala,2011,Developing,71.1,193,11,2.16,457.7745845,47.9,10.5,3187.845296,14
Guatemala,2010,Developing,77,196,12,2.14,443.3248254,47.2,10.5,2825.5247,14
Guatemala,2009,Developing,76,198,12,2.14,445.4423371,46.5,10.4,2635.753474,15
Guatemala,2008,Developing,79,19,13,2.21,472.2234994,45.9,10.4,2794.22189,15
Guatemala,2007,Developing,75,192,13,2.4,380.9632429,45.2,10.1,2489.955836,16
Guatemala,2006,Developing,69.7,24,14,2.38,352.0244894,44.5,9.8,2256.56724,17
Guatemala,2005,Developing,69.2,28,14,2.35,41.50845637,43.8,9.6,277.83438,18
Guatemala,2004,Developing,69.6,21,15,2.4,288.4016258,43.1,9.3,1872.73783,18
Guatemala,2003,Developing,69.4,24,15,2.45,249.3262948,42.4,9,1753.349471,19
Guatemala,2002,Developing,69.3,21,16,2.41,25.25040918,41.7,8.8,171.771491,20
Guatemala,2001,Developing,68.4,211,16,2.53,225.0619956,41.1,8.5,1568.376276,20
Guatemala,2000,Developing,67.7,221,17,2.63,238.7369808,4.4,8.2,1655.596261,21
Guinea,2015,Developing,59,284,26,,0,23.3,8.8,554.48766,40
Guinea,2014,Developing,58.1,299,27,0.01,50.57976483,22.7,8.6,561.997387,41
Guinea,2013,Developing,58.8,284,27,0.01,5.140668848,22.2,8.5,54.169324,41
Guinea,2012,Developing,58.4,288,28,0.01,4.344930862,21.7,8.5,52.3485646,42
Guinea,2011,Developing,58.1,29,28,0.22,42.2547904,21.2,8.4,459.2912,43
Guinea,2010,Developing,57.8,291,29,0.2,29.74734049,2.8,8.3,438.7513346,44
Guinea,2009,Developing,57.3,297,29,0.18,24.84763562,2.3,8.1,436.6895539,46
Guinea,2008,Developing,56.8,33,30,0.21,19.68510257,19.8,7.9,437.4467238,47
Guinea,2007,Developing,56.4,36,31,0.19,1.399626733,19.4,7.6,49.456775,48
Guinea,2006,Developing,55.6,317,31,0.16,10.3839337,19,7.1,296.68382,49
Guinea,2005,Developing,54.7,327,32,0.21,1.099665984,18.5,6.6,33.424498,51
Guinea,2004,Developing,54,334,33,0.34,18.93011259,18.1,5.1,386.3288283,53
Guinea,2003,Developing,53.3,338,34,0.18,2.39524067,17.7,5.9,37.1931781,55
Guinea,2002,Developing,52.9,337,35,0.21,21.3378184,17.3,5.5,322.811171,56
Guinea,2001,Developing,52.5,336,36,0.17,19.89790929,16.9,5.1,315.83983,58
Guinea,2000,Developing,52.5,328,37,0.17,2.215986136,16.6,4.8,34.516918,60
Guinea-Bissau,2015,Developing,58.9,275,4,,0,26.3,9.2,596.8717189,6
Guinea-Bissau,2014,Developing,58.4,282,4,0.01,50.06053544,25.6,9.2,642.6256154,6
Guinea-Bissau,2013,Developing,58.1,279,4,0.01,8.20063742,25,9.1,61.566347,6
Guinea-Bissau,2012,Developing,57.6,285,4,0.01,0.948526366,24.3,9.1,67.7518833,6
Guinea-Bissau,2011,Developing,57.1,289,4,3.57,40.45367358,23.7,9,692.69989,7
Guinea-Bissau,2010,Developing,56.7,287,4,3.21,53.30782696,23.1,8.9,543.957418,7
Guinea-Bissau,2009,Developing,56.3,288,4,2.55,47.12969266,22.5,8.9,544.222779,7
Guinea-Bissau,2008,Developing,55.6,297,5,2.64,28.30191127,21.9,8.8,583.5445622,7
Guinea-Bissau,2007,Developing,55,32,5,2.98,31.06932595,21.3,8.8,481.694976,7
Guinea-Bissau,2006,Developing,54.4,36,5,3.22,21.53374936,2.7,8.3,418.94454,8
Guinea-Bissau,2005,Developing,53.9,37,5,3.1,22.09757984,2.1,8,424.9534585,8
Guinea-Bissau,2004,Developing,53.5,38,5,2.58,13.52999556,19.6,7.7,393.3138244,8
Guinea-Bissau,2003,Developing,53,38,5,2.16,2.527115422,19,7.4,36.5718585,8
Guinea-Bissau,2002,Developing,52.8,35,5,2.47,24.65761755,18.5,7.1,321.481324,8
Guinea-Bissau,2001,Developing,52.5,32,5,2.55,0.868708478,17.9,6.7,39.486749,9
Guinea-Bissau,2000,Developing,52.1,3,5,2.84,6.699418747,17.4,6.4,297.7519443,9
Guyana,2015,Developing,66.2,215,0,,0,46.7,10.3,4136.689919,1
Guyana,2014,Developing,66,217,0,7.64,4.141293345,45.9,10.3,43.82321,1
Guyana,2013,Developing,65.9,218,0,7.56,345.9044258,45,10.3,3944.178173,1
Guyana,2012,Developing,65.8,22,0,7.57,497.4719464,44.1,10.6,3785.935665,1
Guyana,2011,Developing,65.6,229,0,7.56,536.2332523,43.2,10.3,3439.597513,1
Guyana,2010,Developing,65.9,221,0,7.52,48.02859441,42.4,10.2,326.281212,1
Guyana,2009,Developing,66.1,218,0,7.49,466.6693698,41.6,10.5,2716.35256,1
Guyana,2008,Developing,66.3,218,1,7.32,493.3279293,4.9,10.7,2576.124957,1
Guyana,2007,Developing,65.7,232,1,7.2,362.8702271,4.3,11.2,2327.58324,1
Guyana,2006,Developing,65.2,24,1,7.04,170.6325842,39.6,11.7,1945.6395,1
Guyana,2005,Developing,65,238,1,7.35,17.46405901,39,11.4,198.455216,1
Guyana,2004,Developing,65.1,237,1,7.84,1.776181042,38.4,11.2,145.58861,1
Guyana,2003,Developing,65.3,237,1,7.93,16.47949015,37.8,11.1,986.7958173,1
Guyana,2002,Developing,65.3,244,1,7.73,10.9363388,37.1,11,96.8674827,1
Guyana,2001,Developing,65.4,247,1,6.71,15.54978677,36.4,10.9,925.582546,1
Guyana,2000,Developing,65.4,246,1,6.63,16.75480888,35.7,10.9,946.599372,1
Haiti,2015,Developing,63.5,24,14,,0,49.9,9.1,814.5463952,18
Haiti,2014,Developing,63.1,245,14,0.01,5.103249438,48.8,9.1,83.1148117,19
Haiti,2013,Developing,62.7,253,14,5.68,4.989712322,47.7,9.1,81.265673,19
Haiti,2012,Developing,62.3,259,15,5.68,26.37942542,46.5,8.9,766.8437623,20
Haiti,2011,Developing,62.3,259,15,5.68,4.106484317,45.3,8.7,74.9358452,20
Haiti,2010,Developing,36.3,682,23,5.76,36.2929176,44.2,8.6,662.2795182,58
Haiti,2009,Developing,62.5,251,16,5.85,41.30079452,43,8.5,668.297646,21
Haiti,2008,Developing,62.1,259,16,5.95,63.83195683,41.8,8.4,674.7564147,22
Haiti,2007,Developing,61.8,266,17,6.08,56.77858733,4.7,8.4,615.8198192,23
Haiti,2006,Developing,61.1,28,17,6.18,6.995556386,39.6,8.3,55.47626,23
Haiti,2005,Developing,65,29,17,5.57,38.10904264,38.5,8.2,465.311876,24
Haiti,2004,Developing,58.7,32,18,6.1,64.39853344,37.5,8.1,387.9429725,24
Haiti,2003,Developing,59.7,3,18,6.64,44.25687135,36.5,8.1,329.782946,25
Haiti,2002,Developing,59.3,33,19,6.1,50.28558223,35.6,8,393.16327,26
Haiti,2001,Developing,58.9,35,19,6.22,60.77815868,34.8,7.9,413.7383164,27
Haiti,2000,Developing,58.6,35,20,4.79,74.46033036,34,7.8,462.486524,28
Honduras,2015,Developing,74.6,147,3,,0,51,11.2,2326.15856,4
Honduras,2014,Developing,74.5,149,3,2.87,345.3776344,5.2,11.4,2242.711912,4
Honduras,2013,Developing,74.3,15,4,3.11,311.7553193,49.3,11.6,2136.77395,4
Honduras,2012,Developing,74.1,151,4,3.11,363.5721644,48.4,11.6,2178.38325,4
Honduras,2011,Developing,73.9,153,4,3.1,32.16407994,47.6,11.7,212.584798,5
Honduras,2010,Developing,73.6,156,4,3.1,302.1057507,46.8,11.5,1932.85829,5
Honduras,2009,Developing,73.4,157,4,3.08,286.1211446,45.9,11.3,1815.489496,5
Honduras,2008,Developing,73.2,159,4,3.14,231.9112915,45.1,11.1,1751.595857,5
Honduras,2007,Developing,73,16,5,3.16,222.4823338,44.3,10.9,1592.572182,6
Honduras,2006,Developing,72.8,161,5,3.23,192.9297829,43.5,10.8,1437.628785,6
Honduras,2005,Developing,72.5,163,5,3.23,203.7134882,42.8,10.6,1311.741714,6
Honduras,2004,Developing,72.2,165,5,3.02,188.2499208,42,10.4,1217.657961,7
Honduras,2003,Developing,71.9,166,6,3.04,194.4335736,41.2,10.3,1157.3427,7
Honduras,2002,Developing,71.6,169,6,3.09,154.8636161,4.4,10.1,1132.8721,7
Honduras,2001,Developing,71.3,171,6,2.74,15.36175284,39.6,9.9,113.4546,8
Honduras,2000,Developing,71,174,6,2.61,28.80831098,38.8,9.8,188.783165,8
Hungary,2015,Developed,75.8,134,0,,0,64.8,15.6,12365.6263,0
Hungary,2014,Developed,75.6,137,0,0.01,160.9449342,64.2,15.8,14117.97668,0
Hungary,2013,Developed,75.5,139,0,10.88,155.1952076,63.6,15.4,13613.6147,1
Hungary,2012,Developed,75,146,0,11.27,164.2793407,63,15.4,12834.32349,1
Hungary,2011,Developed,74.8,15,0,11.51,17.82121883,62.4,15.4,1448.87958,1
Hungary,2010,Developed,74.5,156,0,10.78,19.22023996,61.7,15.3,1325.53379,1
Hungary,2009,Developed,74.2,162,0,11.46,1281.155944,61.1,15.3,12967.16543,1
Hungary,2008,Developed,74.1,165,1,11.64,181.7634078,6.5,15.3,15669.25929,1
Hungary,2007,Developed,73.5,176,1,12.55,163.3433278,59.9,15.3,13842.6549,1
Hungary,2006,Developed,73.4,177,1,13.16,1299.459306,59.3,15.2,11398.76584,1
Hungary,2005,Developed,72.9,182,1,12.94,1317.08348,58.8,15,11161.72441,1
Hungary,2004,Developed,72.9,18,1,13.28,146.8608016,58.2,15.3,1259.5266,1
Hungary,2003,Developed,72.5,184,1,13.24,1030.220271,57.6,14.9,8396.25323,1
Hungary,2002,Developed,72.5,184,1,13.29,8.98619805,57.1,14.6,665.6443,1
Hungary,2001,Developed,72.3,185,1,13.18,7.601092416,56.6,14.2,527.85364,1
Hungary,2000,Developed,71.7,193,1,12.22,75.36251406,56.1,13.9,4623.46712,1
Iceland,2015,Developed,82.7,49,0,,0,61,19,5734.4436,0
Iceland,2014,Developed,82.5,49,0,7.45,8254.020763,6.6,19,52473.11356,0
Iceland,2013,Developed,82.4,5,0,7.31,764.5440691,6.2,19,4781.3888,0
Iceland,2012,Developed,82.5,5,0,7.81,6818.546407,59.7,18.7,44333.8518,0
Iceland,2011,Developed,82.1,51,0,8.13,7.0480925,59.3,18.6,46.217,0
Iceland,2010,Developed,81.8,53,0,8.25,6005.575763,58.9,18.4,41676.44527,0
Iceland,2009,Developed,81.6,55,0,10.22,687.5776358,58.5,18.4,4461.89251,0
Iceland,2008,Developed,81.4,58,0,8.49,7613.814999,58.1,18.2,55575.29196,0
Iceland,2007,Developed,81.3,59,0,7.53,12042.97366,57.8,18.2,68348.31817,0
Iceland,2006,Developed,81.1,61,0,7.2,1003.139804,57.4,18.1,5613.54115,0
Iceland,2005,Developed,81,62,0,7.05,10631.20379,56.9,17.9,56249.7555,0
Iceland,2004,Developed,88,65,0,6.79,8506.101443,56.5,18.3,46917.27216,0
Iceland,2003,Developed,87,65,0,6.61,725.4853161,55.9,17.6,3944.999,0
Iceland,2002,Developed,84,7,0,6.61,5948.096777,55.4,17.2,31996.2172,0
Iceland,2001,Developed,80,72,0,6.37,5048.274426,54.8,17.1,28585.9254,0
Iceland,2000,Developed,79.7,74,0,6.17,5809.12199,54.2,16.8,31813.37344,0
India,2015,Developing,68.3,181,910,,0,18.7,11.6,1613.18878,1100
India,2014,Developing,68,184,957,3.07,86.52153895,18.1,11.6,1573.11889,1200
India,2013,Developing,67.6,187,1000,3.11,67.67230438,17.5,11.5,1452.195373,1300
India,2012,Developing,67.3,19,1100,3.1,64.96964491,17,11.3,1446.98541,1400
India,2011,Developing,66.8,193,1100,3,64.6059005,16.4,10.8,1461.671957,1500
India,2010,Developing,66.4,196,1200,2.77,57.73359864,15.9,10.4,1345.77153,1600
India,2009,Developing,66,2,1300,2.5,0.844186331,15.4,10.5,19.317765,1700
India,2008,Developing,65.5,23,1300,1.93,43.03043312,14.9,10.2,991.484634,1800
India,2007,Developing,65.2,26,1400,1.59,5.234770324,14.4,9.9,118.166373,1900
India,2006,Developing,64.8,28,1500,1.37,34.85942671,13.9,9.7,792.259698,2000
India,2005,Developing,64.4,211,1500,1.27,3.5096369,13.5,9.4,77.819,2000
India,2004,Developing,64,214,1600,1.2,27.33800857,13,9.2,621.3183767,2100
India,2003,Developing,63.7,216,1700,1.19,19.4808682,12.6,8.6,541.1352279,2200
India,2002,Developing,63.3,219,1700,1.1,17.81205644,12.2,8.4,466.2842,2300
India,2001,Developing,62.9,222,1800,1,19.00340606,11.8,8.3,447.138966,2400
India,2000,Developing,62.5,224,1800,0.93,19.26615743,11.4,8.3,438.864634,2500
Indonesia,2015,Developing,69.1,176,114,,0,27.4,12.9,3336.16686,136
Indonesia,2014,Developing,68.9,179,119,0.09,200.0684443,26.5,12.9,3491.595887,142
Indonesia,2013,Developing,68.7,181,124,0.09,22.8478308,25.6,12.9,362.663981,148
Indonesia,2012,Developing,68.5,183,129,0.08,254.4688257,24.7,12.6,3687.953996,154
Indonesia,2011,Developing,68.3,185,134,0.08,211.8783404,23.8,12.3,3634.27685,161
Indonesia,2010,Developing,68.1,187,138,0.08,190.5453646,22.9,12.1,3113.48635,167
Indonesia,2009,Developing,67.9,189,143,0.08,125.7980678,22.1,11.7,2254.44566,174
Indonesia,2008,Developing,67.7,189,149,0.07,10.26341108,21.3,11.7,216.52766,181
Indonesia,2007,Developing,67.5,19,154,0.06,102.633435,2.5,11,1855.93915,188
Indonesia,2006,Developing,67.3,191,159,0.06,72.0159316,19.7,10.9,1586.254,194
Indonesia,2005,Developing,67.2,19,163,0.06,5.381782562,19,11.1,126.928834,201
Indonesia,2004,Developing,65.3,213,174,0.06,55.36107207,18.2,11,1148.56996,237
Indonesia,2003,Developing,66.9,189,173,0.05,8.460155758,17.5,10.8,164.59447,215
Indonesia,2002,Developing,66.7,189,177,0.05,43.17867291,16.7,10.6,899.5556857,222
Indonesia,2001,Developing,66.5,188,182,0.06,33.95837125,16,10.6,747.9817455,229
Indonesia,2000,Developing,66.3,188,187,0.06,3.43334364,15.4,10.7,78.92744,237
Iran(IslamicRepublicof),2015,Developing,75.5,83,18,,0,59.7,14.8,,21
Iran(IslamicRepublicof),2014,Developing,75.4,83,19,0.01,0,58.5,14.9,,22
Iran(IslamicRepublicof),2013,Developing,75.3,83,20,0.01,0,57.2,15,,23
Iran(IslamicRepublicof),2012,Developing,75.1,85,21,0.01,0,56,13.6,,24
Iran(IslamicRepublicof),2011,Developing,74.7,93,22,0.03,0,54.8,13.1,,25
Iran(IslamicRepublicof),2010,Developing,74.1,16,22,0.03,0,53.6,12.9,,26
Iran(IslamicRepublicof),2009,Developing,73.3,122,23,0.03,0,52.5,12.8,,27
Iran(IslamicRepublicof),2008,Developing,72.7,135,24,0.02,0,51.4,12.1,,28
Iran(IslamicRepublicof),2007,Developing,72.4,138,25,0.02,0,5.4,11.8,,29
Iran(IslamicRepublicof),2006,Developing,72.2,139,26,0.02,0,49.4,11.4,,30
Iran(IslamicRepublicof),2005,Developing,72,139,27,0.01,0,48.5,11.4,,32
Iran(IslamicRepublicof),2004,Developing,71.8,139,28,0.01,0,47.6,11.8,,33
Iran(IslamicRepublicof),2003,Developing,75,154,29,0.01,0,46.9,11.8,,35
Iran(IslamicRepublicof),2002,Developing,71.2,142,31,0.01,0,46.2,11.9,,37
Iran(IslamicRepublicof),2001,Developing,78,146,33,0.01,0,45.5,11.6,,40
Iran(IslamicRepublicof),2000,Developing,73,15,35,0.01,0,44.9,11.6,,43
Iraq,2015,Developing,68.9,182,32,,0,59.1,10.1,4974.2693,38
Iraq,2014,Developing,67.9,199,32,0.01,43.5240801,58.5,10.1,673.74737,39
Iraq,2013,Developing,69.5,17,32,0.01,447.3695001,57.8,10.3,6925.22446,39
Iraq,2012,Developing,76,147,32,0.01,429.6625083,57.2,10.5,6651.12242,39
Iraq,2011,Developing,77,144,32,0.17,285.119726,56.5,10.4,5854.614497,39
Iraq,2010,Developing,76,145,32,0.19,21.82252494,55.8,10.4,452.74948,39
Iraq,2009,Developing,74,148,32,0.2,185.6366983,55.2,10.3,3735.144836,39
Iraq,2008,Developing,69.3,167,32,0.17,192.1562998,54.5,10.3,4521.3247,38
Iraq,2007,Developing,65.9,227,31,0.14,146.7606488,53.8,10.2,3129.224922,38
Iraq,2006,Developing,64.7,249,31,0.03,75.25799773,53.2,10.2,2351.812429,38
Iraq,2005,Developing,66.8,29,31,0.18,59.18845152,52.5,10.1,1849.63911,37
Iraq,2004,Developing,67.2,21,30,0.32,44.12059646,51.9,9.8,1391.816923,37
Iraq,2003,Developing,66.5,213,30,0.07,0,51.3,9.4,,37
Iraq,2002,Developing,74,14,30,0.15,0,5.6,9.1,,37
Iraq,2001,Developing,72,142,30,0.17,0,5.1,8.7,,37
Iraq,2000,Developing,70,144,30,0.2,0,49.5,8.6,,37
Ireland,2015,Developed,81.4,64,0,,0,62.8,18.6,6664.144,0
Ireland,2014,Developed,81.2,66,0,10.75,746.3670453,62.1,18.6,5553.32623,0
Ireland,2013,Developed,81,67,0,10.49,703.5527332,61.3,18.6,5234.76736,0
Ireland,2012,Developed,85,69,0,11.49,6616.695125,6.5,18.5,49231.36254,0
Ireland,2011,Developed,84,7,0,11.72,6386.95437,59.7,18.5,52567.52568,0
Ireland,2010,Developed,86,68,0,11.88,4509.234803,58.9,18.2,48538.58776,0
Ireland,2009,Developed,79.7,77,0,11.41,7620.823456,58.2,17.9,51983.78892,0
Ireland,2008,Developed,79.8,75,0,12.66,9528.230574,57.4,17.9,61235.415,0
Ireland,2007,Developed,79.5,75,0,13.59,9797.552661,56.6,17.6,61388.17457,0
Ireland,2006,Developed,79,78,0,13.44,9126.931178,55.8,17.6,54326.9713,0
Ireland,2005,Developed,78.7,78,0,13.31,973.681333,55.1,17.5,5886.82789,0
Ireland,2004,Developed,78.3,82,0,13.32,8040.220444,54.4,17.1,47631.6377,0
Ireland,2003,Developed,78,82,0,13.24,675.2134725,53.6,16.8,4117.15532,0
Ireland,2002,Developed,77.4,88,0,14.17,5092.383814,52.9,16.5,32539.1937,0
Ireland,2001,Developed,77,89,0,14.27,4264.579203,52.2,16.4,28223.55528,0
Ireland,2000,Developed,76.4,94,0,14.07,3794.581463,51.5,16.2,26241.91883,0
Israel,2015,Developing,82.5,58,0,,0,64.9,16,35729.37253,1
Israel,2014,Developing,82.2,6,1,2.62,4348.33531,64.6,16,37582.84624,1
Israel,2013,Developing,82.1,61,1,2.69,4279.895512,64.2,15.9,36393.66932,1
Israel,2012,Developing,81.8,6,1,2.78,3830.184587,63.8,15.9,32569.59683,1
Israel,2011,Developing,81.8,61,1,2.67,3793.161624,63.4,15.8,33657.15727,1
Israel,2010,Developing,81.7,61,1,2.63,409.4109292,63,15.7,3661.994,1
Israel,2009,Developing,81.5,63,1,2.55,508.6645438,62.6,15.6,27795.87671,1
Israel,2008,Developing,81,65,1,2.47,471.5533294,62.1,15.8,29657.4421,1
Israel,2007,Developing,84,68,1,2.33,4.3451016,61.6,15.7,258.637,1
Israel,2006,Developing,84,68,1,2.23,33.58620657,61.1,15.7,2195.1769,1
Israel,2005,Developing,80,71,1,2.41,250.9343317,6.6,15.8,2611.17931,1
